prompt,model_resp,correct_resp
31402886220562875367:,5603740404,5603827818
73954595234418391654:,8599699999,8599685763
11791096025052596051:,3433999999,3433816539
69709930111489001669:,8349289086,8349247278
90973225314348685059:,9537946949,9537988536
21394275403122129714:,4625493199,4625394621
22642657136615416682:,4758324422,4758430112
47533300911953162687:,6894457507,6894439854
48551933886102973378:,6967934357,6967921776
30069958709895929368:,5483534494,5483608183
46625435826618619875:,6828322222,6828282055
47482356250480325417:,6890720202,6890744245
42953344377100136116:,6553737777,6553880100
76056925371894494269:,8721034083,8721062169
32936854304847430368:,5739014314,5739063887
79146959556950507869:,8896508325,8896457697
94059410544541417268:,9698464664,9698423095
82122648314817990525:,9062122092,9062154728
41445820147958743754:,6437845195,6437842817
45621556097337725117:,6754423337,6754373109
37505561294933325407:,6124250205,6124178417
88334595694454501013:,9398653253,9398648610
96679676066801224907:,9832633333,9832582370
90121402060078733740:,9493240404,9493229274
20917820322356006566:,4573693132,4573600367
55845575664780002673:,7473000000,7472989740
92312527387805841198:,9607822262,9607940850
74637917788701184827:,8639363136,8639323919
40943989704572332120:,6398755535,6398749073
87954701008639834829:,9378492262,9378416764
39503798343798146934:,6285320202,6285204717
84637250798640991743:,9199834333,9199850585
98062958338066156778:,9902632828,9902674302
74265583275710502658:,8617734083,8617748155
51795833466707857461:,7196955555,7196932226
62158189835482416871:,7884083086,7884046539
23406929127067962796:,4838010100,4838070806
24727169150590081048:,4972682368,4972642069
26170256942605131006:,5115508908,5115687338
37606064027954722645:,6132407707,6132378333
12564783824535237323:,3544777777,3544683882
37942240474313852554:,6159655599,6159727305
61862454000443959725:,7865344302,7865268844
34205719548924255746:,5848480000,5848565597
10403118292736983850:,3225370204,3225386533
41157081440735617212:,6415308307,6415378511
60662290379996109455:,7788653450,7788600026
87394992923444063575:,9348494229,9348528917
75913197729607959828:,8712809083,8712818013
17032332504752415279:,4126754898,4127024655
80512906433546385687:,8972908305,8972898441
34525945662047492519:,5875999559,5875878288
32755480015045764297:,5723333337,5723240342
53013980675650283003:,7281093120,7281070022
34900923613194001740:,5907507244,5907700365
60042346032090458760:,7748647555,7748699634
31936638726919811095:,5651253177,5651251076
93895362811028298894:,9689834263,9689961961
10813287913974372190:,3288321222,3288356415
65372710426287134375:,8085323020,8085339227
65843647336330287682:,8114422222,8114409857
84514137445933987105:,9193133337,9193157098
20863267130262907038:,4567644232,4567632552
44215052686177064224:,6649322872,6649440028
46645194510878208982:,6829759999,6829728728
84751460324564172258:,9206033333,9206055633
82259393236049620126:,9069650535,9069696424
72793852832044874308:,8531922222,8531931365
85098758177801875670:,9224848286,9224898816
56209738694274423661:,7497240086,7497315432
29864451105708570222:,5464733397,5464837701
22186780296683333825:,4710439999,4710284523
36676389805343580583:,6056133337,6056103516
73401182516432246173:,8567448325,8567449008
23132061226931907147:,4809592242,4809580150
20063219124778998234:,4479132512,4479198491
87812626722987667285:,9370926925,9370839168
34822273578753567989:,5901012082,5901040042
31743280455140435049:,5634045592,5634117540
13082751403241700279:,3617034829,3617008626
27113060006504529781:,5206965565,5207020261
68252287417939692596:,8261515535,8261494260
39223589502206490283:,6262955555,6262873901
39565180650144726632:,6290199989,6290085901
50084013265689144347:,7077023202,7077005953
16452741563057839765:,4056312319,4056197919
98206231515244236164:,9909905505,9909905726
32085930239772294253:,5664584877,5664444389
89659648749577650159:,9468853683,9468877903
12059670872900620429:,3472844444,3472703683
28013967244521458945:,5292846555,5292822238
67190255750356357790:,8196958958,8196966252
16157036781004959511:,4019693232,4019581667
61489478883254430220:,7841505025,7841522740
14833254613591434356:,3851422002,3851396449
98409459074015408914:,9920200000,9920154186
23209570604591361837:,4817508250,4817631223
53415118956506804162:,7308501202,7308564767
97946498696609761896:,9896893292,9896792343
37349227122846120303:,6111309439,6111401404
61415844758288802163:,7836753535,7836826191
74828485038062833517:,8650322225,8650345949
52636030860706061769:,7255033313,7255069321
36165027030490169341:,6013733307,6013736528
69801980613399003582:,8354708200,8354757962
25462004337029828126:,5046023119,5045988935
26733315054775431550:,5170489983,5170426970
59366692346914729580:,7704945322,7704978413
49800795971059914056:,7056833283,7056967902
43257172141011039689:,6576948949,6577018484
15530359135807044712:,3940625510,3940857665
51567819329067961856:,7181035083,7181073689
78103451447518741040:,8837690242,8837615710
56311859724898858783:,7504122089,7504122848
86332692216707864024:,9291512222,9291538743
67853242584018007267:,8237269082,8237307969
64446678778994577632:,8027834325,8027868881
49485776087435570267:,7034627202,7034612717
74248118822236639176:,8616725308,8616734812
65760403881204430324:,8109259222,8109278875
10234983294506933582:,3198945555,3199216043
86542888447309406728:,9302844325,9302843030
19220452322618594695:,4384145555,4384113630
64776965295940453076:,8048424626,8048413837
83163796132653596628:,9119340707,9119418629
58673679872114259952:,7659899898,7659874664
52791634172940358590:,7265834243,7265785172
97014921480838539881:,9849501902,9849615296
49430988183743377902:,7030645145,7030717472
42641391840226691329:,6530099319,6530037659
92798334345948057546:,9633260263,9633189209
81556565461116370492:,9030935537,9030867370
41096448524896165495:,6410732555,6410651177
78646607785006176798:,8868323334,8868292269
12234756384558636659:,3497644555,3497821662
92475281452221562165:,9616407707,9616406888
96404686749019265303:,9818508313,9818588836
29559760802823560103:,5436965519,5436888890
82686000794472903645:,9093133233,9093184304
48087784419005389493:,6934502242,6934535631
65728251824708605555:,8107322222,8107296209
81050613571246362988:,9002723282,9002811425
22409653340584078895:,4733866262,4733883536
14940147697826456078:,3865325555,3865248723
96386598018112026751:,9817732182,9817667646
91813144783242040418:,9581922262,9581917594
38595504889453565067:,6212522555,6212528059
29425635778897666655:,5424509519,5424540144
60368805237751312928:,7769753989,7769736497
92269015855925468960:,9605655535,9605676231
74834442674310573447:,8650733290,8650690300
96332772401711924071:,9814948453,9814926000
72358254082109511263:,8506433939,8506365503
15954895812468144913:,3994399192,3994357997
74413843686642502007:,8626253125,8626345905
43187209421068455717:,6571721260,6571697605
45742063957696675982:,6763255555,6763287954
94783593694449716052:,9735634665,9735686606
35725567230832467482:,5977022225,5977086851
37616570357612878558:,6133253307,6133234901
75764469015729760510:,8704345945,8704278776
51257016450970604623:,7159365558,7159400565
82418470224426987890:,9078508600,9078461886
58638616887290404972:,7657673737,7657585578
24927097671966177730:,4992630101,4992704444
56606848892700647737:,7523770377,7523752314
14610206962153082244:,3822256255,3822330043
43946754775917479817:,6629255555,6629234855
47671433820647847568:,6904400200,6904450290
73431237646538181018:,8569253285,8569202859
40806332044160570509:,6388021202,6387983409
74487225410396473644:,8630634282,8630598206
97691975469398877416:,9883934283,9883925104
20528266971444570628:,4530977539,4530813058
98284583023964375660:,9913828088,9913858130
69772946547551592271:,8353020200,8353020205
48303703994626040678:,6950122222,6950086617
86006980987563040904:,9274010104,9273994877
36133044108814498002:,6011039045,6011076784
81484786700104241941:,9026835999,9026892416
48542674505053788938:,6967255512,6967257315
83537443107663937215:,9139934394,9139882007
68783736018807348966:,8293632287,8293596084
51452043977554125927:,7173023000,7173008014
48769461941680845562:,6983632837,6983513581
88714054011013923673:,9418858989,9418813832
94555132709022346129:,9723935988,9723946354
99850246689233896539:,9992508802,9992509529
75997180758233551378:,8717693943,8717636190
78515912907457034478:,8861023205,8860920545
19609923510155177362:,4428139393,4428309328
89337484859197255157:,9451939392,9451850869
95789583901206408351:,9787222222,9787215329
40499234326458695472:,6363999529,6363900873
34971957466605372933:,5913734282,5913709281
79527227387549944164:,8917825190,8917803955
98145473942214032723:,9906888988,9906839755
70024816327038842405:,8368022537,8368083193
14267855299115065472:,3777281212,3777281469
26956457999572613465:,5192031131,5191960901
74304004371948028292:,8620022822,8619977051
30186306865811681891:,5494263722,5494206663
99517133778187322433:,9975898398,9975827473
21484455623664837648:,4635139392,4635132751
43218307289000857478:,6574175085,6574063225
30577670484954117890:,5529799999,5529707992
99977666689533303142:,9998867267,9998883272
79912123267651196767:,8939309028,8939358101
17805606874336738455:,4219507007,4219669047
80613453621700614214:,8978493333,8978499519
95789619864460955763:,9787239287,9787217166
90767135194161534169:,9527289989,9527178763
64984099265650170389:,8061212121,8061271566
26746557345401775911:,5171733337,5171707391
68624158227538246791:,8283934373,8283969955
14305572601725522215:,3782222222,3782270826
66675337228020673595:,8165533330,8165496753
47387812866268962102:,6883728282,6883880654
12759262909711348639:,3572434636,3572011045
64180495100255979898:,8011215920,8011273001
90703568995063329083:,9523899089,9523842134
82008618849066201528:,9055939086,9055861021
71277383106299101676:,8442630949,8442593387
12004040937222545173:,3464777444,3464684825
48083300112622974749:,6934282820,6934212292
50778004091195948864:,7125955555,7125868655
27678572480603916835:,5261085089,5261042908
15790603758647316118:,3973723529,3973739266
58106902457979549542:,7622707707,7622788365
20906949759774247677:,4572425507,4572411809
72253818165547907665:,8500193908,8500224595
53789186021553615645:,7334133263,7334111126
47231300506835759918:,6872500080,6872503219
95078049381815433346:,9750821084,9750797371
38653706170447526661:,6217253743,6217210481
43801432493881142066:,6618260404,6618265066
82959424493273111205:,9108294636,9108206436
42981956566954214383:,6556020202,6556062581
17394977502911052126:,4170699999,4170728653
94470792046706641450:,9719508999,9719608636
37594577732606186009:,6131425550,6131441733
61499066587011409143:,7842134424,7842134058
27418852405790136227:,5236220202,5236301405
28618983259932755943:,5349623703,5349671322
44634644759725413695:,6680932222,6680916461
10096852380726306505:,3177484894,3177554465
49793700605431012620:,7056424222,7056465163
96596455870941351918:,9828334243,9828349600
80935332995051383463:,8996432535,8996406671
49418092956981766988:,7029760219,7029800349
81201744728127096946:,9011155550,9011201070
23265997499836407285:,4823434392,4823483958
17604834366083251794:,4195770437,4195811526
47581656156475815409:,6897934222,6897945792
42927962734501326851:,6551909092,6551943431
90048997485126864158:,9489324288,9489415023
23697359190092083999:,4868023133,4867993343
15629548747539730480:,3953501083,3953422409
99619394059638626685:,9980956565,9980951560
33689644384684214697:,5804393939,5804278110
62400876699099354572:,7899440400,7899422554
89912117497916380800:,9482192592,9482200034
18485252128496667226:,4299499962,4299447886
94274052525335656159:,9709485598,9709482608
38855564911939899214:,6233430000,6233423209
40083361311811369271:,6331153820,6331142180
14336683859658595154:,3786489089,3786381367
49607784519092003349:,7043375083,7043279386
59538176752898876074:,7716193189,7716098544
30356286019565127790:,5509653232,5509653892
67865268780028364210:,8238032300,8238037920
31652176143594582099:,5626099334,5626026674
13963520514169467033:,3736733398,3736779430
50781829933354046961:,7126153437,7126137097
68604422384438925550:,8282775325,8282778663
82482725279962232525:,9081938182,9082000070
20345129514778039305:,4510499390,4510557561
99002944664585856135:,9950005005,9950022344
62989059374551468340:,7936533233,7936564708
40743716576335235840:,6383132512,6383080492
22646379974670566223:,4758844324,4758821279
27946828078564666952:,5286432519,5286475960
79767495869750224247:,8931233983,8931265076
87381374176800261111:,9347733282,9347800499
65152516153606668759:,8071693232,8071710856
91208176665015165604:,9550370080,9550297202
21179901986820547368:,4602264664,4602162751
24392625203491610807:,4938868222,4938889065
87843414048303850339:,9372506900,9372481744
73080153516498877385:,8548734093,8548693088
22361200226513914104:,4728848222,4728763075
72331691267652849415:,8504722222,8504804011
58772732310838965026:,7666250270,7666337607
92035691825371963638:,9593504184,9593523431
93778573189119557571:,9683999999,9683933766
51260808861052748087:,7159658898,7159665415
45308872284692730988:,6731112086,6731186543
59317618092500705344:,7701723222,7701793173
77158937260663237797:,8784033083,8784016009
46342999749200957878:,6807522222,6807569298
54836931752416807196:,7405220000,7405196266
83592793784928027999:,9142834333,9142909481
92073200436825143902:,9595464646,9595478124
71865420018229729911:,8477232300,8477347463
24888076621101392337:,4988722222,4988795107
71665673847057359851:,8465533337,8465558094
38785253191305527857:,6227727277,6227780759
28396792242377436029:,5328846832,5328864066
86607456835914631806:,9306333333,9306312741
36607087999653499797:,6050310333,6050379161
11979396934436307251:,3461234242,3461126541
32257333120789358482:,5679512555,5679553954
66062733089071269624:,8127823982,8127898442
16628185473890764252:,4077724399,4077767216
23759726279704062545:,4874333999,4874394965
96660456073909887804:,9831634337,9831604959
29621972617301158137:,5442569346,5442607152
32716371046489058931:,5719723255,5719822641
42341521456834194538:,6506999999,6507036303
42931792152383547869:,6552257719,6552235660
35726720186968412506:,5977132222,5977183298
25365924451062728159:,5036508308,5036459515
15561924079164185788:,3944889999,3944860463
72625675853126765651:,8522023083,8522069927
94034826761870473377:,9697122046,9697155601
44148616001730317624:,6644432530,6644442489
96905042880654806373:,9844072342,9844035904
29867202201484955704:,5465133992,5465089404
78643941650122560304:,8868143243,8868141950
86324447238538202390:,9291122222,9291095050
45414719646479074494:,6739025590,6739044416
17540985747620794225:,4188254499,4188196001
21371298388043647790:,4622958999,4622910164
56835845953508067850:,7538924263,7538955229
49249779762707968841:,7017828282,7017818732
52817943777798934514:,7267690260,7267595460
13358386705886782141:,3654898989,3654912681
83726141286721836018:,9150253392,9150198975
83352483196160698869:,9129723222,9129758112
29394585637054507223:,5421685555,5421677382
37994910138366299119:,6164034243,6164001146
34751440548126445956:,5894965555,5895035245
96926359333285018044:,9845193233,9845118553
47216619685722477535:,6871407250,6871435052
17557604893663555360:,4190334777,4190179577
86705905587178641291:,9311655550,9311600592
94419505518095090584:,9716999999,9716969976
28027606495094057770:,5294125125,5294110548
79775698189153861967:,8931738989,8931724256
57041344110919337984:,7552594942,7552572019
38600904948914672667:,6212966850,6212962654
90077915007952585322:,9490928694,9490938573
48376507883278056747:,6955323202,6955322270
44801594003520939520:,6693420282,6693399286
26772255165861670132:,5174233337,5174191257
78911362841593493824:,8883192929,8883206788
18214538112519748760:,4267655555,4267849354
79609669045520405099:,8922500000,8922425065
93655090842880302477:,9677544346,9677556036
16067704531878265999:,4008521219,4008454132
33553939707005997909:,5792634937,5792576258
86608463795428756852:,9306313333,9306366841
54991355786491441780:,7415634242,7415615671
92996105511870847733:,9643334633,9643448839
74283642365685618080:,8618753827,8618795876
30297020244676526666:,5504390283,5504272907
10516157747446031032:,3242755555,3242862585
93759357038566408065:,9682934664,9682941548
36331825487734503364:,6027512222,6027588695
90043827361270717235:,9489024892,9489142604
23696570551870150268:,4867934233,4867912340
84943339571889617764:,9216434599,9216471101
71198410386241319360:,8437924222,8437915049
48844550938206200443:,6988932425,6988887675
82391622477166863858:,9076935538,9076983115
11156508508551032321:,3339989888,3340136001
76062351266946679830:,8721323948,8721373244
91373790852505189725:,9558920920,9558963900
19565437041259569883:,4423359999,4423283513
92935620426985839539:,9640304335,9640312257
58330619922271254807:,7637422222,7637448521
19677386952822124805:,4435999999,4435920079
90818816423191413138:,9529800224,9529890682
96184728469615336574:,9807323722,9807381325
33836508896098437236:,5816989089,5816915754
87141238530983911589:,9334945698,9334947162
18691414815000466856:,4323427527,4323356891
52162250362404333949:,7222323007,7222343827
95653212632668091804:,9780248434,9780246041
40386056457092383256:,6355022222,6355002474
21764656853871251935:,4665233339,4665260641
88106624417833826652:,9386407707,9386512899
48123045666799946362:,6937024242,6937077602
25398280715675258005:,5039621222,5039670695
95625127187600313679:,9778734348,9778810111
24177431517116960320:,4917134082,4917055167
65839003517213738807:,8114122000,8114123706
77552132510708584950:,8806323289,8806368860
35092657872735474169:,5923828892,5923905626
59063111540033622042:,7685251251,7685252861
29982351043654069877:,5475639263,5475614216
93463608419314310081:,9667644434,9667657855
64989109222311111104:,8061632222,8061582302
57149253455531303439:,7559725988,7559712524
87676455655339547268:,9363508308,9363570668
61283149814120343506:,7828323753,7828355498
19797987222891005890:,4449597979,4449492917
59265387981028275141:,7698434534,7698401651
48754080792161684570:,6982524222,6982412247
17332223935011593545:,4163199999,4163198762
40387470125552625889:,6355132202,6355113698
55617532800784385248:,7457734337,7457716326
98476216719381178514:,9923508080,9923518363
78629359503933916436:,8867303033,8867319747
59330427244770154352:,7702622222,7702624698
14926046806524517171:,3863501212,3863424233
21841610405074093621:,4673599999,4673500872
56680403118447705011:,7528643737,7528638862
44525898157378769351:,6672732307,6672772898
50593096689815086008:,7112924275,7112882445
75760087807273677379:,8704034634,8704027102
93359840047507449400:,9662365394,9662289586
73400512833612118652:,8567448488,8567409925
93945012342604885189:,9692519191,9692523528
29585526458002052111:,5439162272,5439257895
10662740126754725468:,3265333333,3265385142
73955864098684249661:,8599799999,8599759537
68231275681472641868:,8260108325,8260222495
91259436577420866542:,9552940538,9552980507
41782362824358428559:,6463999999,6463927817
66902428523319764345:,8179420200,8179390473
53776342059631557399:,7333264027,7333235442
53910709854672801575:,7342301925,7342391289
77428136770002930337:,8799323131,8799325927
27127370143818853888:,5208322622,5208394200
59421138280524650459:,7708548452,7708510769
21866203196292751378:,4676233300,4676131221
73663900897084033091:,8582732308,8582767671
44697761884879665270:,6685732233,6685638479
89231412598762070067:,9446253945,9446238013
52307186584174626082:,7232482222,7232370744
65245596120986278227:,8077432592,8077474612
10949096097056843135:,3309094594,3308941839
84550517548023005061:,9195025335,9195135537
72399273575793068323:,8508734633,8508776267
18705460757619662828:,4324935555,4324981012
62825604482601320791:,7926233333,7926260434
83409382270537049610:,9132906906,9132873713
66169904461120725880:,8134429083,8134488580
84559497019037075762:,9195605531,9195623797
28260893575836534214:,5316000000,5316097589
99079880397409853487:,9953893992,9953887702
53122878000523771870:,7288532222,7288544299
49681412684695962149:,7048422222,7048504287
38287927846249732819:,6187755552,6187723963
75624435842873289375:,8696253333,8696231128
83569680359448538983:,9141635083,9141645385
35346197141366133509:,5945253232,5945266784
52293657396746442261:,7231380838,7231435362
94600170019692322738:,9726234833,9726261872
48695786155653854960:,6978242242,6978236607
97701325045228794026:,9884483333,9884398061
86101866537788871678:,9279134080,9279109145
26864941156249619934:,5183133122,5183140086
40683261598867207522:,6378323753,6378343170
46997244212905649103:,6855502133,6855453611
26577360875610467944:,5155327707,5155323547
81258208185630708371:,9014350850,9014333485
38947725400656423067:,6240734343,6240811277
43258427081114439293:,6577013130,6577113886
84353508991078064103:,9184494392,9184416638
81358349251507330634:,9019848536,9019886321
54667329424206189791:,7393734083,7393735823
95469176729930771565:,9770810111,9770832959
43078303223851376667:,6563408940,6563406373
75389267775556238841:,8682639283,8682699336
89372441493221667171:,9453648942,9453699883
49069736244512847219:,7004944519,7004979389
67899173371685269058:,8239994265,8240095471
76502817095615188123:,8746688805,8746588883
48164658756572380957:,6940132532,6940076278
83479257732180692458:,9136750607,9136698404
57582937624215862764:,7588327227,7588342218
27828008711369455870:,5275221212,5275225939
33041241855530396176:,5748122512,5748151168
38544597071078790474:,6208425555,6208429517
93076883331608283887:,9647648484,9647636152
41658675150688102743:,6454377737,6454353193
56934013918038114397:,7545513225,7545463134
35317620990235694142:,5942925650,5942863029
41634617512205742424:,6452532373,6452489249
29199594988343636179:,5403685529,5403664958
21329104371011541722:,4618322222,4618344332
69636369041996408283:,8344824373,8344840863
46800573780446601184:,6841112042,6841094487
64008749508878765005:,8000611110,8000546825
10911556350017783323:,3303132125,3303264498
92682242972400013914:,9627158537,9627161729
82010281658753985289:,9055999849,9055952829
18587717737628511946:,4311335555,4311347554
48657596259218760297:,6975534337,6975499713
55549585242897897822:,7453111112,7453159413
69929725204598517090:,8362494192,8362399488
53484341641154601660:,7313327272,7313298957
44123103258097360578:,6642532325,6642522356
90722087264220175348:,9524728999,9524814290
53350730939720537773:,7304132322,7304158468
78992888275627083797:,8887799299,8887794342
62670465782421364086:,7916433337,7916468011
12467636855731384195:,3531034013,3530954099
23915390285921226148:,4890399999,4890336418
90811125000059553804:,9529420900,9529487132
65096738335334166003:,8068232124,8068254974
68503257231566402203:,8276622550,8276669452
68235358597507740180:,8260403390,8260469635
55429262148978493441:,7445125390,7445083085
92837273297994454807:,9635269070,9635210080
83770723428132717176:,9152632303,9152634780
57944495909333225687:,7612130432,7612128211
86337137788273782333:,9291848392,9291777967
18078375008965587334:,4251848664,4251867237
47914917332771117351:,6922140205,6922060194
39701298648590839351:,6300925569,6300896654
35311418789790192964:,5942262222,5942341187
16908547979385988659:,4112130107,4112000483
75494037067167900640:,8688644686,8688730463
66135340821009640355:,8132323984,8132363790
31217813987258918229:,5587255555,5587290397
54711213631734167696:,7396623625,7396702889
43546951294073013715:,6599055519,6599011387
71546124209103777296:,8458425222,8458494204
40076222638741949450:,6330634858,6330578381
45953789870791688162:,6778934343,6778922471
68769741186148438316:,8292763026,8292752328
47610530164184263769:,6900123337,6900038417
82080830277890216475:,9059783860,9059847144
69152613301886253623:,8315753837,8315805030
68134960380474551227:,8254307707,8254390370
91190411922154277446:,9549292522,9549367095
79794844054618837189:,8932724222,8932795981
45981356413848174696:,6781034302,6780955420
95336027647098061417:,9763934328,9764016983
99313192909951547772:,9965562385,9965600479
11507325607120839046:,3392425555,3392244921
44228814473267886434:,6650422522,6650474755
81161872086660270531:,9008948909,9008988405
34657029103221518575:,5887034313,5887022091
55767809416840053252:,7467799999,7467784773
35467050013578116025:,5955430303,5955421900
19121124993652345541:,4372756565,4372770859
32285661088008553617:,5681965550,5682047262
77227948010328942998:,8787908222,8787943332
82473333976781878435:,9081508080,9081483027
68186154727278486648:,8257427222,8257490825
86782423753320386476:,9315753535,9315708440
57252540452838307169:,7566425325,7566540851
15406993653224584198:,3925225555,3925174346
67680362477920418530:,8226733837,8226807550
10580677259259834300:,3252799999,3252795299
21730993733358144633:,4661639265,4661651395
47408542172618706193:,6885420205,6885386130
36084752638941798769:,6007034086,6007058567
15944892296841914873:,3993010425,3993105595
14965293240301264652:,3868532122,3868500127
94051814210453661468:,9698020464,9698031460
30453818857363152395:,5518519085,5518497880
44520201100733627109:,6672223232,6672345996
92376208256527824937:,9611210650,9611254249
28309857974403814601:,5320686569,5320700891
87750917946734475799:,9367526925,9367545993
30259914217563058014:,5500945394,5500901218
25135532023744414183:,5013408406,5013534883
84504513446504047539:,9192692532,9192633651
54267307710307451734:,7366653087,7366634761
32424904954490367329:,5694445195,5694287045
32661731453431293792:,5714848483,5715044308
16701879661092405232:,4086733862,4086793322
79155752724675662793:,8896989898,8896951878
15765571790436260665:,3970633337,3970588343
94521013148635797751:,9722199232,9722191787
90936315981433327941:,9536070707,9536053480
96054182211804319429:,9800711110,9800723555
78608669448926382673:,8866233003,8866153024
41637143160967125360:,6452733337,6452684957
75611899054653417457:,8695533333,8695510281
14992991699497409513:,3872079797,3872078472
35843191021745614332:,5986939988,5986918324
89282545394975406762:,9448985558,9448944141
11702776563089462459:,3421124862,3420932119
86126649653149646296:,9280423232,9280444474
17899263869119209329:,4230809222,4230752163
45817214807095064992:,6768847537,6768841467
53272893409581941078:,7298734086,7298828221
24159422243652455950:,4915288888,4915223519
96670618751366242145:,9832134337,9832121782
39233848603063621327:,6263753082,6263692888
12475685766126864725:,3532061767,3532093680
71618590347427033539:,8462808303,8462776751
15279549992546978008:,3908840869,3908906495
92133141356279991676:,9598640624,9598601010
67075555785894959807:,8189999999,8189966775
71340633353680151245:,8446322222,8446338458
35485988938015834403:,5956968868,5957011745
18140286630191844526:,4259044542,4259141536
29227702210425750062:,5406255555,5406265088
75343650629618114353:,8680099399,8680072040
97966434434652044620:,9897832132,9897799474
99204118931191898673:,9960055535,9960126451
49920685617615621261:,7065523232,7065457212
10561546148069655268:,3250034899,3249853250
65344375155858379937:,8083622929,8083586775
80138172109784323300:,8952022222,8951992633
65749735453636813864:,8108652265,8108621057
18862131441727650086:,4343132222,4343055542
26186296799637917834:,5117264222,5117254810
30127391066705231807:,5488823263,5488842415
62288327993151673046:,7892264086,7892295483
97931216585764204420:,9896072525,9896020239
23439378838538724316:,4841511183,4841423224
72311756141860207124:,8503692808,8503631938
26423923888441504971:,5140499969,5140420594
73601352960676213679:,8579132388,8579123088
49267640819684971888:,7019121000,7019091167
50500305082620799325:,7106323232,7106356667
93635136380933828797:,9676434333,9676525015
38217698375872461823:,6182008082,6182046455
20798629293136335654:,4560499289,4560551424
24543399057435116702:,4954065188,4954129495
81648183832574972625:,9035934393,9035938458
26787161226899010746:,5175633226,5175631480
94426699545542611871:,9717325325,9717340147
16925137137739159734:,4113939392,4114017153
32390786028787576719:,5691312120,5691290365
63721333440718016302:,7982592222,7982564339
79633784963019492860:,8923734392,8923776384
69758048468164256959:,8352130222,8352128379
46535382987379386780:,6821734307,6821684761
70386091744149915658:,8389508529,8389641931
69281341858975562616:,8323508080,8323541425
40470584586548777858:,6361750207,6361649517
65018078529507291506:,8063477707,8063378853
56699871403207674352:,7529994643,7529931699
16745841075128059870:,4092255555,4092168260
74719361138056239095:,8644133992,8644036160
84074487225585034796:,9169134088,9169214100
50846435365336918020:,7130733334,7130668647
16461049134787954287:,4057323131,4057221849
12347684821867755990:,3513899089,3513927264
51770992482021830225:,7195250534,7195206215
89914644902375329808:,9482392539,9482333304
34111304786951084279:,5840320485,5840488403
15940578148570379319:,3992599999,3992565359
32846929748737707458:,5731233307,5731224105
34332663805727634297:,5859322222,5859408144
69533000133938384298:,8338625777,8338644981
66934433944202319259:,8181325199,8181346707
12926777674426703473:,3595307713,3595382827
55031563056507127640:,7418322222,7418326162
33779832848394415331:,5812022262,5812042054
98073798348514431127:,9903280808,9903221614
59517264378067244664:,7714732325,7714743312
23242305580077103182:,4821011122,4821027440
11941333119652783291:,3455599999,3455623405
52302661934028965817:,7232122222,7232057932
35591667220627778378:,5965834393,5965875226
65878756469661274481:,8116508080,8116572951
54356698280834990985:,7372623222,7372699524
97982140706631455344:,9898529299,9898592864
42547722789550577190:,6522909097,6522861549
51757596666612661010:,7194333334,7194275270
10843762579831722713:,3293012125,3292986878
72912428314618370954:,8538867792,8538877462
59384537905133580289:,7706132222,7706136379
15720679599577083027:,3964725555,3964931222
24076432849691052375:,4906848888,4906774179
59224860734574962403:,7695734394,7695769015
16430791696283552940:,4053499999,4053491297
28194948143498442986:,5310095559,5309891537
92079563372829083326:,9595764664,9595809677
52764039675384672429:,7263833999,7263885989
15322436549489591939:,3914252525,3914388400
29539181952465957164:,5435065196,5434996039
57411394533463995280:,7576999888,7577030720
65737194311219841463:,8107932325,8107847699
53080671469594682371:,7285634834,7285648321
68188704735413312345:,8257627262,8257645229
53747745853461892990:,7331251399,7331285416
98520420312493098740:,9925799989,9925745327
34085581572346654211:,5838268282,5838285841
11625413794738253724:,3409699999,3409606105
50386508140874715267:,7098323222,7098345450
51253199748769025113:,7159023222,7159134008
67676067864489173530:,8226433308,8226546533
53080174015766213881:,7285534084,7285614182
58723590105027796555:,7663123232,7663131873
80755411068388080745:,8986433399,8986401452
79161927797850549420:,8897324082,8897298904
43897559296204857469:,6625502242,6625523322
13882320714113223182:,3725935539,3725898645
14901798589309969753:,3860210137,3860284780
82705604114558529102:,9094399083,9094262153
60169408609018268615:,7756853958,7756894263
50686231186503970520:,7119373737,7119426324
22711340730056981395:,4765555555,4765641691
77590664628579793060:,8808523232,8808556330
47458897557659790064:,6889010100,6889041846
97519189764054590389:,9875193994,9875180492
96368673325057648102:,9816753989,9816754724
44663216286880326580:,6683123100,6683054412
59064745190841426226:,7685324124,7685359145
61588841699451806279:,7847734393,7847855866
98530183884792083716:,9926257837,9926237146
51630314332451024731:,7185423249,7185423740
91924515575977897730:,9587720260,9587727341
67739647945953072585:,8230499999,8230409950
81922682838602497951:,9051109092,9051115005
57275108796656670420:,7567940408,7568032029
20844900893337504526:,4565690190,4565621632
44835992589489601654:,6695922222,6695968383
81528664842033399882:,9029377537,9029322501
43777126465334582065:,6616450270,6616428527
86730994162564504007:,9312923636,9312947662
31879065449809170091:,5646299002,5646154926
46281269268510504746:,6803100000,6803033828
35689954899741095606:,5974023933,5974107037
53603268443311482211:,7321444444,7321425301
15457842147634855932:,3931865550,3931646238
51103361196473840072:,7148508482,7148661496
85545307737554653921:,9249025555,9249070641
51562212633669178423:,7180758985,7180683298
55651454914059923967:,7460024343,7459990275
66036091527955054575:,8126232519,8126259381
96330626204700489934:,9814744324,9814816666
98485722698841144824:,9923999999,9923997314
87576964136711549969:,9358232283,9358256468
60897714365971354932:,7803680264,7803698761
