prompt,model_resp,correct_resp
1905742595:,43655,43654
9014330716:,94944,94943
6275940015:,79221,79220
6955493057:,83400,83399
8505733441:,92227,92226
6249250741:,79051,79052
2793979543:,52857,52858
5225176646:,72284,72285
1230874505:,35084,35083
4058327313:,63704,63705
1634618899:,40431,40430
7491449873:,86552,86553
7667764481:,87566,87565
1228441066:,35048,35049
1205452311:,34720,34719
2334746034:,48320,48319
1664905630:,40802,40803
3197690139:,56547,56548
5469640350:,73956,73957
9921714661:,99608,99607
8016873527:,89537,89536
7284276357:,85348,85347
2337835092:,48350,48351
1902414057:,43617,43616
4734776910:,68810,68809
6481005277:,80505,80504
2803181110:,52943,52945
5465125612:,73925,73926
3644297830:,60367,60368
2002750267:,44751,44752
5890282343:,76747,76748
2108634432:,45920,45919
9906274657:,99529,99530
9864082665:,99317,99318
7724510648:,87888,87889
2533834946:,50338,50337
6201631602:,78749,78750
3445283291:,58697,58696
3551334168:,59592,59593
1265629591:,35576,35575
9083254554:,95305,95306
2385884823:,48846,48845
5479749573:,74024,74025
7922073429:,89005,89006
6058220853:,77835,77834
7193267165:,84812,84813
4744479103:,68879,68880
7721290108:,87871,87870
6917436822:,83170,83171
8098010405:,89989,89988
9353134951:,96712,96711
4108812007:,64099,64100
1684928766:,41049,41047
3441666633:,58666,58665
1535628744:,39189,39187
3296726759:,57416,57417
2109804816:,45931,45932
6956814292:,83406,83407
6480690023:,80503,80502
1876454121:,43317,43318
8198004650:,90543,90542
3581462295:,59844,59845
2100824680:,45833,45834
4088196564:,63938,63939
6260757781:,79125,79124
9252702957:,96191,96190
1635780134:,40445,40444
1748024093:,41808,41809
6554210260:,80957,80958
5000562364:,70713,70714
3854673478:,62085,62086
6101598777:,78113,78112
9922754318:,99612,99613
3688185783:,60729,60730
5291730789:,72743,72744
4147934406:,64403,64404
2581078500:,50803,50804
9682505776:,98400,98399
3747223314:,61213,61214
1614942682:,40187,40186
4622792291:,67990,67991
4944867349:,70320,70319
3016014067:,54917,54918
1650704463:,40629,40628
6699623474:,81850,81851
3200532556:,56572,56573
2579980221:,50794,50793
1794162526:,42355,42357
7071996029:,84094,84095
1719994334:,41471,41472
4736262658:,68819,68820
8987003743:,94800,94799
7163662180:,84639,84638
9491396188:,97424,97423
1939124608:,44034,44035
9473235850:,97331,97330
7791244513:,88267,88268
1723444506:,41513,41514
5157257708:,71813,71814
5282921129:,72684,72683
7180205492:,84735,84736
9590980433:,97932,97933
1685688345:,41056,41057
2420131600:,49195,49194
8281967596:,91004,91005
7902340501:,88894,88895
4415515372:,66448,66449
1116976108:,33420,33421
8301738465:,91114,91113
6396697113:,79978,79979
1766778881:,42032,42033
1053940345:,32465,32464
3244976152:,56965,56964
2931319369:,54140,54141
8224503139:,90688,90689
4944904770:,70321,70320
2670906844:,51681,51680
3827550841:,61866,61867
4739708246:,68846,68845
3823502667:,61835,61834
3302841207:,57469,57470
8976446171:,94743,94744
3769715785:,61399,61398
9854550495:,99269,99270
1097510602:,33127,33128
6287668845:,79295,79294
5251363697:,72465,72466
1563698125:,39544,39543
1673832238:,40911,40912
6452742030:,80329,80328
9499696457:,97467,97466
8395220681:,91624,91625
6294955107:,79341,79340
2819010972:,53095,53094
6646464584:,81526,81525
1409252791:,37539,37540
7492770297:,86559,86560
8603308888:,92753,92754
5462860935:,73910,73911
6834878031:,82672,82673
3657503059:,60476,60477
1265754042:,35578,35577
5838967146:,76412,76413
9715566390:,98566,98567
1635774490:,40445,40444
2001722060:,44741,44740
2629975289:,51282,51283
1507373302:,38825,38824
1676012682:,40938,40939
2602214545:,51012,51011
1450291918:,38081,38082
5033603973:,70948,70947
3420181256:,58481,58482
1021390405:,31958,31959
5911199602:,76885,76884
5028780508:,70914,70913
4884537042:,69890,69889
3123839271:,55892,55891
4854424621:,69674,69673
3067834780:,55387,55388
3723783527:,61023,61022
1039549606:,32240,32242
4943347658:,70309,70308
5993978041:,77422,77420
8368620871:,91479,91480
5330282378:,73009,73008
1333586970:,36519,36518
2454344890:,49542,49541
8687761648:,93209,93208
1822422131:,42690,42689
4148691844:,64409,64410
4401809236:,66344,66346
5177782595:,71957,71956
6599617637:,81237,81238
3967583175:,62989,62988
1629333439:,40364,40365
5547412632:,74481,74480
3076681547:,55468,55467
6507497155:,80668,80669
1493822427:,38652,38649
1672398752:,40895,40894
8775389154:,93676,93677
2625667409:,51240,51241
3012946435:,54889,54890
3719617024:,60990,60988
9513806839:,97539,97538
7357388051:,85774,85775
1865640161:,43192,43193
4298502497:,65563,65562
7720246991:,87865,87864
3445784314:,58701,58700
5946024000:,77109,77110
2098222028:,45807,45806
3169993606:,56303,56302
8891921707:,94297,94296
3090052115:,55589,55588
5100250829:,71415,71416
9639937645:,98182,98183
6267870178:,79170,79169
8737033075:,93471,93472
4402599937:,66351,66352
6052833821:,77800,77799
5871249430:,76623,76624
1046917572:,32355,32356
4800296826:,69283,69284
7887604474:,88811,88812
7951504691:,89170,89171
7163680901:,84639,84638
7757454716:,88075,88076
5494347285:,74124,74123
7431459578:,86206,86205
2088119432:,45697,45695
6120138788:,78230,78231
4020827509:,63410,63409
2853254476:,53416,53415
2708940211:,52048,52047
9921146627:,99605,99604
3753125655:,61263,61262
9000970877:,94872,94873
5823088234:,76308,76309
3387171057:,58198,58199
6604799934:,81270,81269
9085518819:,95318,95317
5942020849:,77083,77084
3484674200:,59030,59031
1740179774:,41716,41715
6605981664:,81276,81277
2032371166:,45080,45081
5037479350:,70974,70975
4665581328:,68304,68305
1675876640:,40936,40937
2658555751:,51560,51561
1424184393:,37737,37738
4486022349:,66978,66977
5397122142:,73464,73465
1084518124:,32931,32932
4505886311:,67126,67125
2114703476:,45986,45985
1021535560:,31960,31961
2901527083:,53864,53865
1430514144:,37820,37822
2786996310:,52790,52792
6025249771:,77621,77622
8979726124:,94760,94761
1051083483:,32419,32420
2518168075:,50180,50181
1709290329:,41344,41343
6615858213:,81338,81337
3539936165:,59498,59497
1214096263:,34844,34843
1436335677:,37901,37899
3859352702:,62124,62123
7994203207:,89409,89410
7083743570:,84165,84164
2181988471:,46710,46711
5966000079:,77240,77239
7189006717:,84787,84788
9568957968:,97819,97821
2112014941:,45955,45956
7425740236:,86173,86172
3068297954:,55391,55392
4846388956:,69615,69616
1012447581:,31820,31818
3191046079:,56490,56489
2540132694:,50400,50399
9956288387:,99780,99781
2345912326:,48435,48434
1832884100:,42811,42812
5195202054:,72078,72077
8266429752:,90918,90919
4375497206:,66148,66147
5204497957:,72141,72142
5129430888:,71619,71620
3791346921:,61574,61573
1914784862:,43757,43758
2648248403:,51460,51461
6893454234:,83027,83026
1473572839:,38389,38387
5549899946:,74498,74497
9427985505:,97098,97097
8147772466:,90264,90265
1985190308:,44554,44555
2320291958:,48170,48169
3198523768:,56554,56555
1506255737:,38808,38810
5560064609:,74566,74565
2969793941:,54496,54495
1357578217:,36846,36845
1477743442:,38440,38441
4334649071:,65836,65838
3941994502:,62784,62785
4596782551:,67800,67799
9370992059:,96804,96803
3135006261:,55990,55991
3184255226:,56428,56429
3140523408:,56039,56040
1365734353:,36954,36955
3551537231:,59595,59594
1889258649:,43464,43465
2762938320:,52562,52563
7308856491:,85492,85491
3023027481:,54981,54982
3250873222:,57015,57016
1048552031:,32379,32381
3949948442:,62849,62848
4637094564:,68095,68096
2911374176:,53956,53957
3252936653:,57035,57034
3043647642:,55170,55169
7391705226:,85974,85975
5729417492:,75693,75692
1797193631:,42394,42393
1337523816:,36571,36572
4369174500:,66100,66099
1263929817:,35552,35551
9360952216:,96751,96752
7885408974:,88800,88799
5299264365:,72795,72796
3746969769:,61211,61212
7414100709:,86104,86105
1467338097:,38308,38305
1287070292:,35874,35875
7284782077:,85351,85350
1000746209:,31633,31634
2725603612:,52206,52207
7896419617:,88862,88861
3956239659:,62899,62898
5234602065:,72351,72350
9333873974:,96612,96611
2983365175:,54621,54620
1407305221:,37512,37514
9548628659:,97716,97717
8281397989:,91001,91002
2304449144:,48003,48004
3237481786:,56900,56898
1975209510:,44444,44443
9563838157:,97795,97794
1480536567:,38478,38477
6694351918:,81818,81819
2308611985:,48047,48048
5549149070:,74493,74492
3550085128:,59581,59582
3500086457:,59162,59161
6370107902:,79813,79812
4366418164:,66079,66078
5710096892:,75566,75565
1762716981:,41985,41984
5447225857:,73804,73805
1921129835:,43831,43830
6500438336:,80626,80625
4069482372:,63794,63792
7392897327:,85982,85981
1738958614:,41701,41700
9739076582:,98687,98686
3106385382:,55735,55734
8840072494:,94022,94021
1932504367:,43959,43960
9524682483:,97595,97594
5149905292:,71763,71762
2146168915:,46325,46326
4075797829:,63842,63841
1649112116:,40607,40609
1926053434:,43887,43886
2287512102:,47828,47827
6524242262:,80773,80772
7401639107:,86033,86032
3752895032:,61261,61260
1565962863:,39571,39572
1671345490:,40883,40882
9856616656:,99279,99280
2992834526:,54705,54706
6691021854:,81800,81798
8210705330:,90613,90612
9721555082:,98598,98597
7593468948:,87141,87140
2589028222:,50883,50882
3963164058:,62954,62953
2158754490:,46461,46462
2567656574:,50671,50672
1674506677:,40921,40920
9766009236:,98822,98823
2388330331:,48871,48870
8516337801:,92283,92284
3622480750:,60186,60187
9437106213:,97145,97144
7826685427:,88469,88468
3465829251:,58872,58871
1329525496:,36461,36462
7205484671:,84884,84885
8418473928:,91751,91752
2146831045:,46334,46333
8229259668:,90714,90715
8760424296:,93598,93597
8973923548:,94731,94730
7539991431:,86832,86833
4526627587:,67279,67280
3502411556:,59180,59181
2124701423:,46095,46094
5390271618:,73419,73418
7975978630:,89309,89308
2466799263:,49667,49666
3146997258:,56099,56098
7492128434:,86555,86557
1827937622:,42753,42754
8712770477:,93341,93342
8683939814:,93188,93187
4368076263:,66090,66091
1927101847:,43901,43898
8786460527:,93735,93736
1417022040:,37644,37643
4369087423:,66100,66099
5232556501:,72335,72336
5961561528:,77210,77211
3473962676:,58941,58940
6202382185:,78754,78755
8675931432:,93145,93144
6842400863:,82719,82718
2867389038:,53547,53548
3909741744:,62529,62527
3948807373:,62840,62839
1012357119:,31818,31817
3461777207:,58837,58836
5190099951:,72044,72042
3236020735:,56885,56886
4581771671:,67689,67688
6436383512:,80226,80227
4428936272:,66549,66550
3506304519:,59212,59214
6921191765:,83194,83193
4004641995:,63281,63282
8780201250:,93703,93702
1093858291:,33075,33073
1688564377:,41091,41092
7756677660:,88071,88072
8363074471:,91450,91449
2003205762:,44756,44757
2205451408:,46963,46962
1967191114:,44352,44353
1812554418:,42573,42574
1189358348:,34486,34487
2277680194:,47724,47725
7070631126:,84088,84087
7030398580:,83848,83847
5043226598:,71016,71015
9895357612:,99474,99475
1330085640:,36472,36470
5822911922:,76307,76308
2484418638:,49844,49843
2896807351:,53822,53821
9855136546:,99272,99273
3588712744:,59906,59905
6774467640:,82306,82307
5634473166:,75062,75063
1364597918:,36942,36940
2433546836:,49332,49330
9355955239:,96725,96726
5544445705:,74460,74461
7219676015:,84969,84968
2011529266:,44849,44850
3041868517:,55154,55153
5268868030:,72587,72586
4600028421:,67824,67823
5971877647:,77278,77277
8266635843:,90920,90921
3786645464:,61534,61535
2888496456:,53743,53744
1054711311:,32477,32476
6771962602:,82290,82291
4304948975:,65611,65612
3945238829:,62810,62811
1520319767:,38990,38991
7832292462:,88499,88500
3692307637:,60763,60764
5385310150:,73385,73384
1159350324:,34047,34049
2150217768:,46371,46370
3520067332:,59328,59330
5010164058:,70781,70782
1227915985:,35042,35041
8529297298:,92353,92354
5591752799:,74777,74778
5026880460:,70899,70900
9054708958:,95155,95156
8029593180:,89608,89607
4475485758:,66900,66899
2435057382:,49347,49346
4608877468:,67889,67888
1026939386:,32049,32045
4241762639:,65129,65128
9053914306:,95151,95152
6689646383:,81789,81790
6096720501:,78082,78081
1268166247:,35610,35611
7042290582:,83919,83918
3240499537:,56926,56925
1993687496:,44651,44650
7449134224:,86307,86308
5730612305:,75701,75700
3411459171:,58408,58407
2990968630:,54690,54689
9374682976:,96823,96822
7258699368:,85197,85198
3673933194:,60613,60612
1496144967:,38681,38680
1733044984:,41631,41629
8256935784:,90868,90867
8851041265:,94080,94079
8982435400:,94776,94775
8401156396:,91658,91657
5410061238:,73552,73553
2195471775:,46856,46855
9840008371:,99197,99196
6456203414:,80349,80350
8949989564:,94603,94604
7345208605:,85703,85704
5373620365:,73305,73304
9775111717:,98868,98869
4826654571:,69473,69474
4498272748:,67070,67069
1718548633:,41453,41455
1040102560:,32256,32250
1022550202:,31976,31977
8892481450:,94300,94299
4017301498:,63381,63382
8988013462:,94804,94805
5413192053:,73573,73574
5455193896:,73858,73859
3015287584:,54910,54911
1259219396:,35486,35485
5369287593:,73276,73275
3709361081:,60903,60904
2579080530:,50785,50784
2219617301:,47111,47112
2108837810:,45921,45922
3058097905:,55299,55300
1746322812:,41787,41789
4360913146:,66036,66037
9286264988:,96364,96365
2740882935:,52352,52353
1959450368:,44266,44265
7029337616:,83840,83841
3340853141:,57799,57800
9949494168:,99746,99747
4428237623:,66544,66545
8187685467:,90486,90485
1731911444:,41615,41616
6190023567:,78677,78676
6997576874:,83650,83651
5283336978:,72687,72686
1460864262:,38220,38221
1530679544:,39122,39123
3084042506:,55535,55534
9240770654:,96129,96128
4875103907:,69822,69821
9387294267:,96887,96888
4372563067:,66124,66125
4577658080:,67659,67658
1037094211:,32204,32203
6991241826:,83614,83613
4655876947:,68234,68233
6054576604:,77810,77811
1320670998:,36340,36341
5843584189:,76442,76443
2590076093:,50894,50892
7283566439:,85344,85343
1801173228:,42439,42440
2467926538:,49679,49678
9831777212:,99154,99155
7657699131:,87509,87508
4317841116:,65711,65710
8517771332:,92292,92291
8565443690:,92550,92549
3743508338:,61183,61184
8454742373:,91950,91949
2912596196:,53967,53968
2412747551:,49120,49119
7728684373:,87913,87912
4538390388:,67368,67367
5695972597:,75472,75471
7377267236:,85890,85891
1430800991:,37824,37825
9588346732:,97919,97920
5749234501:,75824,75823
2877388801:,53640,53641
1098409768:,33140,33142
3983651382:,63115,63116
3253192233:,57037,57036
6246272735:,79032,79033
8040898472:,89670,89671
1399686868:,37411,37412
8589253401:,92677,92678
5581245964:,74708,74707
4495793595:,67051,67050
4585191610:,67713,67714
7848923969:,88593,88594
8816075124:,93894,93893
2310588702:,48069,48068
4216029267:,64932,64930
2707166418:,52031,52030
8190667831:,90501,90502
8010212659:,89500,89499
1830694328:,42785,42786
1265143435:,35569,35568
6897506602:,83050,83051
3762815727:,61342,61341
5508171007:,74216,74217
1717776255:,41445,41446
2869594501:,53569,53568
6745360145:,82129,82130
2422687312:,49221,49220
3291329152:,57369,57370
5714597501:,75595,75594
3239572236:,56918,56917
1870864827:,43252,43253
2359306727:,48574,48572
7449133626:,86307,86308
2435507928:,49351,49350
8755952009:,93572,93573
4242410577:,65134,65133
1845444467:,42957,42958
2513962216:,50140,50139
1528449309:,39094,39095
6309713200:,79432,79433
5150906743:,71770,71769
9337806398:,96631,96632
1827060811:,42743,42744
1175286763:,34283,34282
2935765129:,54183,54182
5273333984:,72618,72617
7195112760:,84823,84824
1624173673:,40300,40301
3166202684:,56268,56269
2820848003:,53110,53111
5970055692:,77264,77266
6031416445:,77661,77662
7282357050:,85337,85336
3518032100:,59312,59313
2880893253:,53674,53673
2598306632:,50974,50973
1365144995:,36948,36947
1645189991:,40559,40560
1764931003:,42010,42011
7293063454:,85400,85399
5993937995:,77422,77420
4591519811:,67759,67760
3123677403:,55890,55889
1893817519:,43517,43518
2258913812:,47527,47528
4963058914:,70449,70448
1851796659:,43031,43032
3731334821:,61085,61084
5593688332:,74791,74790
4742393345:,68864,68865
1599743495:,39997,39996
4524015663:,67259,67260
6488141494:,80548,80549
1653875894:,40669,40667
5822478352:,76304,76305
5274660021:,72627,72626
9702214652:,98500,98499
7332854059:,85631,85632
1719176151:,41461,41462
1785306811:,42253,42252
5370586889:,73283,73284
1576415510:,39703,39704
9373689935:,96818,96817
6756761459:,82200,82199
5699003798:,75492,75491
9046076621:,95109,95110
2895308175:,53807,53808
8842223358:,94032,94033
1130745151:,33627,33626
9158592349:,95699,95700
1391306121:,37301,37300
8758012394:,93583,93584
5360879551:,73217,73218
7862604305:,88672,88671
3137573753:,56013,56014
5466987312:,73938,73939
4270857186:,65352,65351
7218409355:,84960,84961
6134744804:,78325,78324
7618894771:,87285,87286
9363672043:,96765,96766
4578033792:,67660,67661
6323570296:,79521,79520
6212578389:,78820,78819
7767552575:,88134,88133
7480152542:,86488,86487
2270052067:,47644,47645
1317724953:,36301,36300
6430599769:,80190,80191
2318883316:,48155,48154
2370422479:,48687,48686
7819502883:,88428,88427
1364670766:,36942,36941
9047099223:,95115,95116
5958120778:,77189,77188
1087613096:,32979,32978
9088147382:,95332,95331
5398962088:,73478,73477
9594976769:,97954,97953
2331949513:,48289,48290
2434029856:,49336,49335
2987375404:,54657,54656
5046358967:,71038,71037
6611922435:,81314,81313
4999701849:,70709,70708
9443522498:,97178,97177
6108249389:,78154,78155
2234996313:,47276,47275
5838821412:,76411,76412
1903923230:,43635,43633
1520229494:,38988,38990
8386008402:,91573,91575
3807566625:,61706,61705
6178034099:,78601,78600
8147243358:,90261,90262
1769461673:,42065,42064
7712126713:,87819,87818
4815919280:,69397,69396
7640645253:,87411,87410
5189620966:,72038,72039
2270752900:,47651,47652
6381989423:,79886,79887
3131548035:,55959,55960
5245633133:,72427,72426
3056029063:,55282,55281
9736370974:,98672,98673
1689327735:,41099,41101
6691202625:,81800,81799
3980825937:,63094,63093
7397918650:,86010,86011
6228082295:,78917,78918
7686920484:,87674,87675
4247497490:,65173,65172
2195971126:,46860,46861
1130164157:,33618,33617
3416102993:,58448,58447
3848672449:,62038,62037
1273671323:,35687,35688
1574329414:,39678,39677
7797579836:,88304,88303
6509310683:,80679,80680
4108054172:,64092,64094
1007285826:,31739,31737
9900660497:,99501,99502
9146624617:,95638,95637
8594421004:,92705,92706
7751230234:,88040,88041
3271514682:,57198,57197
1609263247:,40114,40115
8351025893:,91384,91383
9587963943:,97917,97918
4175000134:,64613,64614
1005667738:,31709,31712
1474743060:,38401,38402
9256221586:,96208,96209
6052757753:,77800,77799
1759892065:,41949,41951
7810167627:,88374,88375
2936104320:,54187,54185
2223853542:,47156,47157
8824627632:,93940,93939
5000215326:,70710,70712
2157895406:,46452,46453
8681762091:,93176,93175
3676626354:,60634,60635
1402797422:,37452,37453
1022749315:,31979,31980
2581068978:,50803,50804
3909584402:,62527,62526
2977609718:,54566,54567
6558894654:,80986,80987
4147185925:,64397,64398
3865970966:,62177,62176
1226287695:,35017,35018
2103264570:,45860,45861
9375684764:,96829,96828
4029202821:,63475,63476
1346266281:,36690,36691
1230410014:,35078,35077
2035016499:,45109,45111
1954182509:,44205,44206
2714855408:,52105,52104
9067999403:,95225,95226
4346402178:,65926,65927
1422311882:,37714,37713
3250171982:,57009,57010
7548168023:,86879,86880
7794633164:,88286,88287
5188413154:,72031,72030
3391567115:,58236,58237
1354116862:,36797,36798
3830804269:,61894,61893
2879966848:,53668,53665
3297538305:,57423,57424
6081195967:,77981,77982
2385971492:,48847,48846
8313955247:,91181,91180
4044357472:,63594,63595
2364779368:,48629,48628
3620370571:,60170,60169
7791625419:,88269,88270
7359176146:,85784,85785
7456355488:,86349,86350
1487537499:,38569,38568
2551930990:,50515,50516
8103446040:,90018,90019
9892698754:,99461,99462
5789368829:,76088,76087
2725178169:,52202,52203
6699444296:,81849,81850
1250731794:,35366,35365
8325421434:,91244,91243
6656509187:,81586,81587
4114794147:,64147,64146
1251309958:,35374,35373
3858298478:,62114,62115
2333884133:,48309,48310
7662001116:,87533,87532
8596422892:,92717,92716
7628495760:,87340,87341
8555518615:,92495,92496
9596184864:,97959,97960
7538568540:,86825,86824
1141835695:,33790,33791
2062409903:,45414,45413
9055842249:,95161,95162
8327462473:,91255,91254
5308451961:,72858,72859
3722198663:,61010,61009
1323838395:,36385,36384
6711201596:,81922,81921
1122973059:,33509,33510
6824147145:,82607,82608
1038658406:,32227,32228
1062241059:,32590,32592
2440860488:,49404,49405
1183124828:,34397,34396
6900954886:,83072,83071
3501480587:,59172,59173
3051253475:,55237,55238
1647584860:,40588,40590
5401072866:,73492,73491
8715856556:,93359,93358
7502469167:,86617,86616
9463410220:,97279,97280
3802938925:,61668,61667
1123716659:,33522,33521
2746363296:,52406,52405
3340302724:,57797,57795
2588730041:,50880,50879
1072886043:,32752,32754
9093889420:,95362,95361
3993649252:,63194,63195
3102835300:,55702,55703
3233157491:,56859,56860
7162361351:,84631,84630
7063586806:,84044,84045
3208602495:,56645,56644
4636555835:,68091,68092
4409578242:,66403,66404
8374164115:,91509,91510
4514129009:,67186,67187
8747287106:,93527,93526
7655387211:,87494,87495
8469141566:,92028,92027
4874529594:,69818,69817
5096179676:,71388,71387
2939472965:,54217,54216
2955922278:,54367,54368
1275762916:,35719,35717
7708095545:,87796,87795
5128204116:,71610,71611
9348062473:,96684,96685
4069573803:,63794,63793
5226050459:,72290,72291
3222629164:,56767,56768
8057928052:,89766,89765
1582066253:,39774,39775
9469438601:,97310,97311
8683800083:,93187,93186
6207314692:,78785,78786
9749569885:,98740,98739
3201262483:,56580,56579
2219939741:,47115,47116
9836297058:,99177,99178
2377749890:,48761,48762
8253357016:,90848,90847
4830392600:,69500,69501
4653912338:,68220,68219
1536920968:,39204,39203
8340238204:,91325,91324
2082363295:,45633,45632
1410167381:,37551,37552
2135499873:,46210,46211
4416658053:,66458,66457
1848044032:,42987,42988
4159211903:,64493,64491
5549076904:,74493,74492
8152673712:,90291,90292
1580504832:,39754,39755
4191482630:,64742,64741
2929658351:,54127,54126
3948217982:,62835,62834
6247795553:,79043,79042
5721158566:,75637,75638
7974468611:,89300,89299
3548507085:,59570,59569
2473447087:,49734,49733
8983822602:,94782,94783
1274991470:,35709,35707
7813978199:,88397,88396
3371652254:,58066,58065
6957939921:,83413,83414
1190015052:,34497,34496
7640433202:,87410,87409
5856144380:,76524,76525
2408846003:,49080,49079
7105345421:,84292,84293
6661202920:,81615,81616
9245412600:,96152,96153
9869814195:,99347,99346
4595915310:,67792,67793
6386595048:,79915,79916
4086165044:,63922,63923
2767790212:,52611,52609
9026151152:,95005,95006
7605250584:,87206,87208
6318166418:,79487,79486
8704403597:,93298,93297
3270864697:,57190,57191
5749047835:,75823,75822
4298708814:,65565,65564
1757347782:,41921,41920
3187760736:,56461,56460
1715393036:,41416,41417
5309204279:,72863,72864
3917765073:,62591,62592
5249160294:,72450,72451
3091960519:,55604,55605
7200524945:,84856,84855
4855377035:,69679,69680
7186859445:,84774,84775
7656408350:,87501,87500
8037696130:,89652,89653
9820354870:,99098,99097
1176821981:,34305,34304
1793472173:,42348,42349
1628966959:,40361,40360
5010859087:,70788,70787
8606496333:,92770,92771
1380544731:,37154,37155
6774977001:,82309,82310
1470991589:,38354,38353
1537512938:,39210,39211
3679829935:,60662,60661
3438830359:,58642,58641
7030257499:,83847,83846
1065066752:,32636,32635
3717433563:,60971,60970
7809731038:,88371,88372
1474770217:,38401,38402
1103933930:,33226,33225
3656048448:,60464,60465
3011999708:,54880,54881
1248210545:,35329,35330
4108479994:,64096,64097
1704057422:,41281,41280
7662863420:,87538,87537
8519834073:,92303,92302
1401405104:,37434,37435
7071325036:,84090,84091
4598179664:,67810,67809
2785080823:,52774,52773
1243910212:,35270,35269
8176954033:,90425,90426
5761917968:,75906,75907
2878257317:,53648,53649
9396722192:,96937,96936
1973145326:,44421,44420
2294254668:,47899,47898
7803524380:,88338,88337
1299931853:,36055,36054
1615191778:,40187,40189
1669829084:,40864,40863
1329859378:,36468,36467
8171950318:,90399,90398
9714686941:,98562,98563
9313274198:,96504,96505
2565104367:,50647,50646
5060392799:,71135,71136
2165247406:,46531,46532
3015178686:,54909,54910
5471400007:,73969,73968
2709400522:,52052,52051
3686477733:,60715,60716
8579003094:,92623,92622
2793444809:,52851,52853
1301050078:,36069,36070
3893356253:,62395,62396
2126961121:,46119,46118
6304426655:,79399,79400
1391947411:,37309,37308
3218956733:,56736,56735
6656078335:,81583,81584
1396764061:,37371,37373
2205596583:,46964,46963
8830739335:,93971,93972
5556915766:,74545,74544
2394513340:,48934,48933
8159314059:,90329,90328
7485297841:,86518,86517
6555177726:,80963,80964
6678444956:,81722,81721
1534105565:,39169,39167
2955413683:,54362,54363
2583633535:,50830,50829
3123624398:,55890,55889
4227928324:,65023,65022
3537988746:,59481,59480
3953514000:,62877,62876
9885707419:,99427,99426
1523883660:,39039,39036
6830512175:,82647,82646
8017228885:,89539,89538
3550996156:,59589,59590
2604860774:,51038,51037
6612586157:,81318,81317
3730864054:,61081,61080
6891793369:,83017,83016
4838622384:,69559,69560
7242208507:,85100,85101
3899062481:,62443,62442
8145212146:,90251,90250
5297703894:,72784,72785
1289033949:,35901,35903
4767777758:,69048,69049
3245493519:,56970,56969
5938163318:,77058,77059
4308386826:,65639,65638
9021754477:,94983,94982
7569856539:,87005,87004
3691600000:,60759,60758
2272666860:,47671,47672
3349787582:,57878,57877
8569785098:,92572,92573
2243356983:,47362,47364
3550418003:,59584,59585
6386779007:,79916,79917
2080858493:,45614,45616
3345695755:,57842,57841
7974892340:,89303,89302
8551648039:,92474,92475
7678669408:,87627,87628
1410677302:,37557,37558
1363719288:,36930,36928
8611607953:,92799,92798
1204267668:,34703,34702
1924664129:,43871,43870
1415618652:,37625,37624
3463536441:,58852,58851
7368102268:,85838,85837
1034272927:,32159,32160
9134471268:,95573,95574
5207527948:,72162,72163
8885428236:,94263,94262
9561492506:,97783,97782
1759344625:,41943,41944
5886285409:,76721,76722
9085335150:,95316,95317
9021236191:,94979,94980
5824842172:,76321,76320
8076414958:,89869,89868
1291382785:,35936,35935
2146557349:,46331,46330
5780395594:,76029,76028
1896654185:,43551,43550
8519456455:,92301,92300
5124432400:,71584,71585
2690336925:,51870,51868
5820950956:,76294,76295
8544277069:,92434,92435
3913995275:,62562,62561
2049943160:,45275,45276
2584583860:,50839,50838
7605718030:,87209,87210
9184321674:,95835,95834
8534117525:,92379,92380
7278100862:,85312,85311
8184482105:,90467,90468
7547916058:,86879,86878
2015905286:,44899,44898
2418265972:,49176,49175
3487973079:,59058,59059
3902793070:,62471,62472
4773161824:,69087,69088
9917148575:,99585,99584
4279768020:,65420,65419
6455783071:,80348,80347
9022715927:,94988,94987
8327460890:,91255,91254
5095378957:,71382,71381
3177135318:,56367,56366
5138620178:,71683,71684
7492744052:,86559,86560
2004617897:,44774,44772
5225916776:,72289,72290
9319398661:,96536,96537
2245470494:,47385,47386
9343739844:,96662,96663
1359589515:,36871,36872
1664348576:,40797,40796
5505497696:,74198,74199
3461320642:,58833,58832
1881879504:,43379,43380
8821006383:,93919,93920
1137133011:,33720,33721
1552251559:,39399,39398
5991505087:,77405,77404
1411634553:,37570,37571
8685594012:,93197,93196
2477834221:,49778,49777
2661211668:,51587,51586
2558828470:,50585,50584
3608391806:,60070,60069
7070636686:,84088,84087
6742581833:,82112,82113
1511258992:,38875,38874
1824086274:,42707,42709
2042811492:,45198,45197
5785568270:,76063,76062
3316938260:,57593,57592
6099942081:,78101,78102
1126764781:,33566,33567
1241183933:,35231,35230
1391507725:,37304,37302
7931556093:,89058,89059
2841898704:,53308,53309
5082094173:,71289,71288
5776498681:,76002,76003
2798497732:,52901,52900
2724444007:,52195,52196
8017504852:,89541,89540
4520287871:,67232,67233
4979668058:,70567,70566
9623457399:,98098,98099
1806667334:,42505,42504
3797835420:,61627,61626
3743987404:,61189,61188
6692227173:,81805,81806
2453285875:,49531,49530
1626792449:,40332,40333
9612441964:,98042,98043
7385489836:,85939,85938
9569348154:,97822,97823
3442192990:,58669,58670
1636178361:,40450,40449
8997890127:,94856,94857
2746002116:,52401,52402
6958338810:,83415,83416
3294883350:,57400,57401
9029276990:,95021,95022
1448632543:,38061,38060
